INSERTION,DELETION,SUM,SUBTRACT
6,7,13,-1
2,1,3,1
8,8,16,0
2,2,4,0
1,2,3,-1
1,1,2,0
1,1,2,0
3,0,3,3
1,1,2,0
2,0,2,2
2,2,4,0
1,3,4,-2
5,5,10,0
4,4,8,0
1,1,2,0
2,4,6,-2
12,9,21,3
14,12,26,2
12,10,22,2
5,5,10,0
3,2,5,1
19,16,35,3
1,1,2,0
6,3,9,3
4,2,6,2
2,2,4,0
2,2,4,0
11,8,19,3
4,3,7,1
0,1,1,-1
2,1,3,1
2,1,3,1
2,3,5,-1
1,2,3,-1
1,2,3,-1
17,18,35,-1
8,8,16,0
8,6,14,2
2,1,3,1
3,2,5,1
3,2,5,1
5,7,12,-2
2,1,3,1
3,2,5,1
2,1,3,1
2,1,3,1
13,12,25,1
2,1,3,1
2,1,3,1
4,2,6,2
5,3,8,2
2,1,3,1
16,48,64,-32
2,1,3,1
7,5,12,2
4,3,7,1
2,1,3,1
2,1,3,1
1,1,2,0
3,2,5,1
6,5,11,1
3,2,5,1
4,4,8,0
1,1,2,0
1,1,2,0
5,4,9,1
24,24,48,0
3,2,5,1
19,23,42,-4
47,47,94,0
4,3,7,1
14,8,22,6
4,3,7,1
3,2,5,1
2,1,3,1
2,2,4,0
5,4,9,1
7,8,15,-1
4,7,11,-3
16,11,27,5
1,1,2,0
11,7,18,4
1,1,2,0
5,5,10,0
2,2,4,0
11,11,22,0
4,4,8,0
1,0,1,1
2,1,3,1
3,2,5,1
7,7,14,0
1,0,1,1
2,2,4,0
1,0,1,1
1,1,2,0
1,1,2,0
4,3,7,1
1,1,2,0
45,0,45,45
10,0,10,10
16,5,21,11
9,1,10,8
28,26,54,2
5,5,10,0
5,0,5,5
4,0,4,4
25,9,34,16
23,0,23,23
2,0,2,2
2,0,2,2
2,0,2,2
1,0,1,1
2,0,2,2
6,0,6,6
13,0,13,13
42,2,44,40
4,6,10,-2
20,0,20,20
0,20,20,-20
1,0,1,1
1,3,4,-2
4,15,19,-11
7,7,14,0
1,1,2,0
2,1,3,1
14,1,15,13
0,1,1,-1
0,1,1,-1
0,1,1,-1
0,1,1,-1
38,16,54,22
3,0,3,3
0,1,1,-1
11,27,38,-16
5,6,11,-1
0,1,1,-1
67,0,67,67
0,1,1,-1
0,3,3,-3
0,7,7,-7
0,8,8,-8
9,7,16,2
11,15,26,-4
2,1,3,1
2,8,10,-6
88,0,88,88
0,29,29,-29
19,16,35,3
1,4,5,-3
4,1,5,3
1,1,2,0
75,30,105,45
4,0,4,4
2,2,4,0
5,11,16,-6
4,4,8,0
3,0,3,3
66,0,66,66
1,0,1,1
1,0,1,1
1,0,1,1
1,1,2,0
2,62,64,-60
12,7,19,5
13,11,24,2
1,1,2,0
2,2,4,0
10,0,10,10
3,0,3,3
1,1,2,0
1,1,2,0
22,0,22,22
68,2,70,66
1,1,2,0
2,2,4,0
4,1,5,3
10,0,10,10
3,3,6,0
1,1,2,0
3,2,5,1
1,1,2,0
4,0,4,4
3,1,4,2
1,1,2,0
26,0,26,26
1,1,2,0
0,0,0,0
262,33,295,229
3,1,4,2
9,0,9,9
37,0,37,37
4,4,8,0
1,1,2,0
29,18,47,11
24,6,30,18
7,5,12,2
3,0,3,3
14,13,27,1
1,1,2,0
0,5,5,-5
3,2,5,1
1,6,7,-5
0,4,4,-4
1,0,1,1
1,0,1,1
1,0,1,1
3,2,5,1
2,2,4,0
0,1,1,-1
2,2,4,0
1,1,2,0
2,2,4,0
2,1,3,1
1,1,2,0
1,0,1,1
1,1,2,0
1,0,1,1
1,1,2,0
1,1,2,0
0,1,1,-1
1,1,2,0
1,1,2,0
1,1,2,0
2,2,4,0
2,2,4,0
1,1,2,0
1,1,2,0
2,2,4,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
